Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Kija,,,gia,,K20,841,Kija,yakawarla-,jakawaɭa,bad,"Blythe, Joseph",bad,,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yakengarram,jakeŋaram,other,"Blythe, Joseph",others,,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yakurn,jakuɳ,lie,"Blythe, Joseph",tell lies (cov),,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yampil,jampil,slow,"Blythe, Joseph",be slow (cov),,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yampil-,jampil,slow,"Blythe, Joseph",slow,,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yangela?,jaŋela,who,"Blythe, Joseph",who? (f),,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yangirni?,jaŋiɳi,who,"Blythe, Joseph",who? (m),,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yangurra?,jaŋura,who,"Blythe, Joseph",who? (pl),,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yarren,jaren,1pl.incl,"Blythe, Joseph","we, us (not including you)",,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yarrepen,jarepen,1pl.incl,"Blythe, Joseph","we, us (him/her and I but not you)",,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yartem,jaʈem,ear,"Blythe, Joseph",ear,,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yayipen,jajipen,1dl.incl,"Blythe, Joseph",you and I,,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yijiyan,jicijan,TRUE,"Blythe, Joseph",TRUE,,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yilikin,jilikin,inside,"Blythe, Joseph",inside,,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yilkuwurri,jilkuwuri,bad,"Blythe, Joseph","become bad, get angry, get sick (cov)",,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yilkuwurru wanama,jilkuwuru wanama,3sg,"Blythe, Joseph","he/she got sick, he/she became angry, he/she became bad",,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yilkuwurruk wanama,jilkuwuruk wanama,3sg,"Blythe, Joseph",he/she became sick/angry/bad,,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yinginype,jiŋiɲpe,name,"Blythe, Joseph",name,,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yintiyi(nha),jintiji(n̪a),give,"Blythe, Joseph",(you - 1) give me!,,-17.72282433,127.6836782,,,,
Kija,,,gia,,K20,841,Kija,yuwurrun,juwurun,1pl.incl,"Blythe, Joseph","we, us (including you)",,-17.72282433,127.6836782,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,dhalaaba,t̪alaːpa,ashes,,ashes,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bundu,puntu,back,,back,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,buga,puka,bad,,bad,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,nganja,ŋanca,beard,,beard,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wilygu,wiʎku,belly,,belly,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,warabadi,waɹapati,big,,big,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bajani (?),pacani ,bite,,bite,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,madhara,mat̪aɹa,black,,black,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,murinyina,muɹiɲina,blow,,blow (wind),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mambu,mampu,bone,,bone,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,barrgudu,parkutu,vegetable food,,bread,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bibi,pipi,breast,,breast,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,gambinyina (pres.cont),kampiɲina,be burning,,burn (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yamba,jampa,child,,child,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wandinyina (pres. cont),wantiɲina,climb,,climb (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngadhinyina (pres. cont),ŋat̪iɲina,"cry, weep",,cry (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,garabuda(nu),kaɹaputa(nu),cut,,cut it,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,murla,muɭa,die,,die (v) (dead),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yajiyanu,jacijanu,dig,,dig,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,jinamada,cinamata,dirty,,dirty,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,dudhu,tut̪u,tame dog,,"dog, tame",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngardinga,ŋaʈiŋa,below,,down (vertical),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,gagarrala (?),kakarala ,east,,east,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngarni(ja),ŋaɳi(ca),eat,,eat (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,warla,waɭa,egg,,egg,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yalibidi,jalipiti,Emu,,emu,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,guru,kuɹu,eye,,eye,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,warnigi/warniyanu,waɳiki/waɳijanu,fall,,fall (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,gajirri,kaciri,far,,far,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngabu,ŋapu,fat (n),,fat,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mama(di),mama(ti),father,,father,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,garla,kaɭa,fire,,fire,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,jina,cina,foot,,foot,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yiyindi,jijinti,forehead,,forehead,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,junga (yungga?),cuŋa (juŋka),give,,give (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngugunu,ŋukunu,good,,good,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngunyu,ŋuɲu,hair of head,,hair,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mara,maɹa,hand,,hand,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,maga,maka,head,,head,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,narla,naɭa,"here, this",,"here, this",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bumbarnu,pumpaɳu,hit,,hit with hand (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wudura,wutuɹa,hot,,"hot, heat",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bulyarru,puʎaru,hungry,,hungry,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngadha,ŋat̪a,1sg,,"I, me",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yalibidi/yalyibidi/,jalipiti/jaʎipiti/,kangaroo,,kangaroo,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,dharda,t̪aʈa,knee,,knee,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,barraja,paraca,ground,,land,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mandirrinyinya,mantiriɲiɲa,laugh,,laugh,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bidhanu,pit̪anu,liver,,liver,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wulada,wulata,long,,"long, tall",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,gardu,kaʈu,person,,man,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,guga,kuka,animal meat,,meat,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bira,piɹa,moon,,moon,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mama,mama,mother,,mother,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yirra,jira,mouth,,mouth,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wuluwala/guragayiri,wuluwala/kuɹakajiɹi,"near, close by",,"near, close by",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mirda,miʈa,no,,no,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yaburru,japuru,north,,north,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mulha,mul̪a,nose,,nose,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,gudiya,kutija,one,,one,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bunda,punta,rain,,rain,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,barldalyi,paɭtaʎi,rock,,rock,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,budhurru,put̪uru,sand,,sand,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,nanya,naɲa,see,,see (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wanamalu,wanamalu,black shag,,shag,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,buga,puka,short,,short,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,birrirri,piriri,shoulder,,shoulder,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,nyini/nyina,ɲini/ɲina,sit,,sit (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,gurri,kuri,smoke,,smoke,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,milhunu,mil̪unu,snake,,snake,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,dhayadi,t̪ajati,snake,,snake,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,gagarrala (?),kakarala ,south,,south,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wangginyina (pres. cont),waŋkiɲina (pɹes. cont),speak,,speak (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,burda,puʈa,star,,star,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wabarnu,wapaɳu,sun,,sun,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mandanu,mantanu,take something,,take it,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,galga,kalka,thigh,,thigh,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,dhalbadi,t̪alpati,thirsty,,thirsty,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,manggudha,maŋkut̪a,three,,three,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yanyigiya,jaɲikija,throw,,throw,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,maruguda,maɹukuta,tomorrow,,tomorrow,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,dhalanyu,t̪alaɲu,tongue,,tongue,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yirra,jira,tooth,,tooth,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yalgaari,jalkaːɹi,tree,,tree,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,guyungura,kujuŋuɹa,turtle,,turtle,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,gudharra,kut̪ara,two,,two,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,baba,papa,water,,water,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yaburru (?),japuru ,west,,west,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngayi (?),ŋaji ,what?,,what,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,warnda(la),waɳta(la),where?,,where,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wilidhi,wilit̪i,white,,white,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngana (?),ŋana ,who,,who,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wirndu,wiɳtu,wind,,wind,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,nyarlu,ɲaɭu,woman,,woman,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bugurra,pukura,old woman,,"woman, old",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,thalaaba,t̪alaːpa,ashes,,ashes,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wambu,wampu,bad,,bad,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,nganyka,ŋaɲka,beard,,beard,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wirlgu,wiɭku,belly,,belly,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,warabadi,waɹapati,big,,big,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,kumurru,kumuru,blind,,blind,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,nguba,ŋupa,blood,,blood,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mambu,mampu,bone,,bone,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bibi,pipi,breast,,breast,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,kurda,kuʈa,older brother,,"brother, elder",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,gamba,kampa,be burning,,burn (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngurra,ŋura,camp,,camp,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wandinyi-,wantiɲi-,climb,,climb (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,nganyimarra,ŋaɲimara,cloud,,cloud,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wangala,waŋala,Crow,,crow,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngathinyi-,ŋat̪iɲi-,"cry, weep",,cry (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,murla,muɭa,die,,die (v) (dead),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,duthu,tut̪u,dog,,dog,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,baba ngarnija,papa ŋaɳica,drink,,drink (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,walbaju,walpacu,eaglehawk,,eaglehawk,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,buthu,put̪u,earth,,earth,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,kakarrala,kakarala,east,,east,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngarnija,ŋaɳica,eat,,eat (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,warla/ngawu,waɭa/ŋawu,egg,,egg,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,karlaya,kaɭaja,Emu,,emu,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,kuru,kuɹu,eye,,eye,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,warniki-,waɳiki-,fall,,fall (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,kajirri,kaciri,far,,far,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngabu,ŋapu,fat (n),,fat,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mama,mama,father,,father,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,karla,kaɭa,fire,,fire,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,warrari,waraɹi,fly,,fly,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,jina,cina,foot,,foot,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,junga-,cuŋa-,give,,give (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngugurnu,ŋukuɳu,good,,good,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngunyu,ŋuɲu,hair of head,,hair,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mara,maɹa,hand,,hand,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,maka,maka,head,,head,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngangkulinja-,ŋaŋkulinca-,hear,,hear (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,buma-,puma-,hit,,hit with hand (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bulyarru,puʎaru,hungry,,hungry,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngaja,ŋaca,1sg,,"I, me",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,tharta,t̪aʈa,knee,,knee,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,jali,cali,kookaburra,,kookaburra,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,warawara,waɹawaɹa,small,,"little, small",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bithanu,pit̪anu,liver,,liver,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,kardu,kaʈu,person,,man,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,kuka,kuka,animal meat,,meat,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,bira,piɹa,moon,,moon,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngangka,ŋaŋka,mother,,mother,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yirra,jira,mouth,,mouth,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,maru,maɹu,night,,night,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,barrijalu,paricalu,no,,no,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yaburru,japuru,north,,north,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,mutha,mut̪a,nose,,nose,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,kudiya,kutija,one,,one,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,jurruna,curuna,pelican,,pelican,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yurta,juʈa,Possum,,possum,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,maniwiri,maniwiɹi,red,,red,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,malamala,malamala,root,,root,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,nanya-,naɲa-,see,,see (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wurnta,wuɳta,shield,,shield,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,kunda,kunta,faeces,,"shit, faeces",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,kulyba,kuʎpa,sick,,sick,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,yiba,jipa,older sister,,"sister, elder",,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,nyina-,ɲina-,sit,,sit (v),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,wurdbi,wuʈpi,skin,,skin,,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,ngurndi-,ŋuɳti-,sleep,,sleep (v) (asleep),,-26.22172997,113.7508572,,,,
Malkana,Kartu,Pama-Nyungan,vml,malg1242,W18,733,Malkana,kurri,kuri,smoke,,smoke,,-26.22172997,113.7508572,,,,
