"69","Gamilaraay",,"Central NSW",,,,,"jaluː","again","ash03",,"Adv","*yalu","","there",""
"69","Gamilaraay",,"Central NSW",,,,,"kaɹikaɹi","afraid (be) (V, Adj)","ash03",,"Vi","*karikari","Central-NSW","afraid (be)",""
"69","Gamilaraay",,"Central NSW",,,,,"murun","alive","ash03",,"Adj","*murrun","NSW areal","alive","any more recs to this level?"
"69","Gamilaraay",,"Central NSW",,,,,"kanu","all","ash03",,"Num","*kanu-2","Central-NSW","",""
"69","Gamilaraay",,"Central NSW",,,,,"paːpili","sleep","ash03",,"Vi",,,,
"69","Gamilaraay",,"Central NSW",,,,,"ŋanta","canoe (bark)","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"t̪inawan","emu","ash03",,"N","*cinawan","Central-NSW","emu","probably loan in Badjiri"
"69","Gamilaraay",,"Central NSW",,,,,"kariːl","cold (be)","ash03",,"Adj",,,,
"69","Gamilaraay",,"Central NSW",,,,,"maɹajn","dingo","ash03",,"N","*marayn","","dingo",""
"69","Gamilaraay",,"Central NSW",,,,,"want̪ala","eaglehawk","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"pikipila","echidna","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"puraːlka","brolga (native companion)","ash03",,"N","*purrarlka","","brolga","why final a? (CB)"
"69","Gamilaraay",,"Central NSW",,,,,"kalaːr","how?","ash03",,"Adv",,,,
"69","Gamilaraay",,"Central NSW",,,,,"t̪aja","brother (elder)","ash03",,"N","*thaya","","brother (elder)",""
"69","Gamilaraay",,"Central NSW",,,,,"kalumaːj","brother (younger)","ash03",,"N","*kaluma:y","","brother (younger)",""
"69","Gamilaraay",,"Central NSW",,,,,"paːwaː","sister (older)","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"pakaːn","sister (younger)","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"kuniː","mother","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"paːjna","father","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"pat̪iː","mother’s mother","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"t̪aːt̪aː","mother’s father","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"karimaːj","father’s mother","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"karuː","mother’s brother","ash03",,"N","*karru:","","mother's brother",""
"69","Gamilaraay",,"Central NSW",,,,,"ŋamur","son or daughter (man’s)","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"ŋamur","son or daughter (woman’s)","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"t̪iːraj","know (something)","ash03",,"V",,,,
"69","Gamilaraay",,"Central NSW",,,,,"waɹakaːl","left","ash03",,"Adj","*wayaka:l","","left",""
"69","Gamilaraay",,"Central NSW",,,,,"t̪uɹujaːl","right","ash03",,"Adj","*thuruya:l","","right",""
"69","Gamilaraay",,"Central NSW",,,,,"kuliːr","husband","ash03",,"N","*kuli:rr","","husband",""
"69","Gamilaraay",,"Central NSW",,,,,"kuliːr","wife","ash03",,"N","*guliirr","","wife",""
"69","Gamilaraay",,"Central NSW",,,,,"kima","mouse","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"kamil","no, not","ash03",,"Part",,,,
"69","Gamilaraay",,"Central NSW",,,,,"ŋuru","night","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"mupaʎaːl","pregnant","ash03",,"Adj","*mupalya:l","","pregnant",""
"69","Gamilaraay",,"Central NSW",,,,,"juluwiri","rainbow","ash03",,"N","*yuluwirri","","rainbow",""
"69","Gamilaraay",,"Central NSW",,,,,"t̪ikaɹaː","bird","ash03",,"N","*dhigayaa","","",""
"69","Gamilaraay",,"Central NSW",,,,,"walaːj","camp","ash03",,"N","*wala:y","","camp",""
"69","Gamilaraay",,"Central NSW",,,,,"puŋun","wing","ash03",,"N","*bungun","","wing",""
"69","Gamilaraay",,"Central NSW",,,,,"kupij","swim","ash03",,"Vi",,,,
"69","Gamilaraay",,"Central NSW",,,,,"wijaki","cook","ash03",,"V",,,,
"69","Gamilaraay",,"Central NSW",,,,,"winaŋaj","think","ash03",,"V",,,,
"69","Gamilaraay",,"Central NSW",,,,,"kamali","break","ash03",,"Vi","*kama-li","","break",""
"69","Gamilaraay",,"Central NSW",,,,,"jampuli","old woman","ash03",,"N",,,,
"69","Gamilaraay",,"Central NSW",,,,,"pinkuwi","coolamon","ash03",,"N","*pin.kuwi","","coolamon",""
"69","Gamilaraay",,"Central NSW",,,,,"papur","foot","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kiran","ashes","ash03",,"N","*kirran","Central-NSW","ashes",""
"320","Yuwaalaraay",,"Central NSW",,,,,"purul","big","ash03",,"Adj",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"jiː.li","bite","ash03",,"V","*yii-li","Central-NSW","bite",""
"320","Yuwaalaraay",,"Central NSW",,,,,"puluːj","black","ash03",,"Adj","*bulu:y","Central-NSW","black",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kajlaj","burn","ash03",,"Vi",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kalijaj","climb","ash03",,"V","*kaliya-y","","climb",""
"320","Yuwaalaraay",,"Central NSW",,,,,"juki","cry","ash03",,"Vi","*yu-ki","","cry",""
"320","Yuwaalaraay",,"Central NSW",,,,,"karali","cut","ash03",,"Vt","*karra-li","","cut",""
"320","Yuwaalaraay",,"Central NSW",,,,,"pujuma","dog","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"ŋataː","down, below","ash03",,"Adv",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"ŋaripaː","east","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪ali","eat","ash03",,"Vt","*ca","","eat",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kawu","egg","ash03",,"N","*kapu","","egg",""
"320","Yuwaalaraay",,"Central NSW",,,,,"puntaːki","fall","ash03",,"Vi","*punta:-ki","","fall",""
"320","Yuwaalaraay",,"Central NSW",,,,,"wamu","grease","ash03",,"N","*wamu","","fat, grease",""
"320","Yuwaalaraay",,"Central NSW",,,,,"wiː","fire","ash03",,"N","*wi:-2","","fire",""
"320","Yuwaalaraay",,"Central NSW",,,,,"pahaːjal","fly","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪uwar","vegetable food","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"ŋulu","forehead","ash03",,"N","*ŋulu","","forehead",""
"320","Yuwaalaraay",,"Central NSW",,,,,"wuː.ri","give","ash03",,"V","*wu:-rri","","give",""
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪ajmaːr","ground","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"maː","hand","ash03",,"N","*mara-2","","hand",""
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪ajkal","head","ash03",,"N","*thaykal","","hair",""
"320","Yuwaalaraay",,"Central NSW",,,,,"winaŋali","hear","ash03",,"V","*winanga-li","","hear",""
"320","Yuwaalaraay",,"Central NSW",,,,,"pumali","hit (with hand)","ash03",,"Vt","*puma-li","","hit",""
"320","Yuwaalaraay",,"Central NSW",,,,,"ŋaja","I","ash03",,"Pro","*naya","","I",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kiraː","leaf","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kujaːr","long","ash03",,"Adj","*kura:rr","","long",""
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪iː","meat, animal","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"paːluː","moon","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kajr","name","ash03",,"N","*kayrr","","name",""
"320","Yuwaalaraay",,"Central NSW",,,,,"ŋaːripijan","north","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"jalakiju","now, today","ash03",,"Adv",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"piːr","one","ash03",,"Num",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪ajn","person, Aborigine","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kuluŋkuluː","rotten","ash03",,"Adj",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"ŋarali","see","ash03",,"V",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"pujatuːl","short","ash03",,"Adj",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"wilaj","sit","ash03",,"V",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kunakala","sky","ash03",,"N","*gunagala","","",""
"320","Yuwaalaraay",,"Central NSW",,,,,"pacin","small","ash03",,"Adj",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"puwij","smell it","ash03",,"Vt",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪uː","smoke","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪uju","snake","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪at̪in","south","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kuwaː.li","speak","ash03",,"V","*kuwa:-li","","speak",""
"320","Yuwaalaraay",,"Central NSW",,,,,"pilaːr","spear","ash03",,"N","pila:rr","","spear",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kawuparaj","star","ash03",,"N","*kawuparray","","star",""
"320","Yuwaalaraay",,"Central NSW",,,,,"maːjama","stone","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪uni","sun","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪iːl","tail","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"n̪alaj","this","ash03",,"D",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"mujaːn","tree","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"pulaːr","two","ash03",,"Num","*pula","","they (Du)",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kuŋan","water","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"ŋataː","west","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"miɲa","what?","ash03",,"Pro","*miña","","what",""
"320","Yuwaalaraay",,"Central NSW",,,,,"miɲaːja","where?","ash03",,"Adv",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"ŋaːntu","who?","ash03",,"Pro",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"majraː","wind","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"jinar","woman","ash03",,"N","*yinarr","","woman",""
"320","Yuwaalaraay",,"Central NSW",,,,,"paluki","die","ash03",,"V","*palu-ki","","die",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kaː.ki","take","ash03",,"Vt","*ka:","","carry",""
"320","Yuwaalaraay",,"Central NSW",,,,,"wanaki","throw","ash03",,"V",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪uri","spear","ash03",,"N","*thu-rri","","spear",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kintamaj","laugh","ash03",,"V","*kintama-y","","",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kapa","good","ash03",,"Adj","*kapa","","good",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kakil","bad","ash03",,"Adj","*kaca","","rotten",""
"320","Yuwaalaraay",,"Central NSW",,,,,"mawuki","dig","ash03",,"V","*mawu-ki","","dig",""
"320","Yuwaalaraay",,"Central NSW",,,,,"pakaj","creek","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"ŋuruku","tomorrow","ash03",,"Adv",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kulipaː","three","ash03",,"Num",,,,
